Date Time,File,Total,Returns,Sharpe Ratio,Max Drawdown,Trade Count
2024-12-14 20:26:38,data/converted/002291.SZ.csv,847317.6200000017,747.3176199999965,0.6473821294212231,49.13760321235532,597
2024-12-14 20:26:48,data/converted/600252.SH.csv,100126.56999999995,0.12657000000011465,0.047619304899206474,68.20721154121799,762
2024-12-14 20:26:58,data/converted/002264.SZ.csv,158776.1000000001,58.77609999999969,0.18101271896247606,43.01036732808421,638
2024-12-14 20:27:07,data/converted/002296.SZ.csv,104508.35000000012,4.508350000000405,0.08650929125894151,69.18568219776301,680
2024-12-14 20:27:17,data/converted/002223.SZ.csv,217326.57000000012,117.32657000000066,0.26232239421734294,63.842542697375926,752
2024-12-14 20:27:26,data/converted/600158.SH.csv,157573.83000000042,57.57382999999932,0.18903520613041905,70.34555068825213,783
2024-12-14 20:27:35,data/converted/002240.SZ.csv,4065991.0799999977,3965.991080000009,1.0179030644200844,47.01143517803438,642
2024-12-14 20:27:46,data/converted/600801.SH.csv,133370.37999999936,33.3703799999999,0.1727579715561745,64.76653135326437,798
2024-12-14 20:27:54,data/converted/600490.SH.csv,679351.040000001,579.3510399999976,0.6718652395937391,47.61878479750049,554
2024-12-14 20:28:02,data/converted/000982.SZ.csv,117243.29000000002,17.243289999999824,0.15210630038703957,54.36639236302826,555
2024-12-14 20:28:11,data/converted/600988.SH.csv,762112.2399999998,662.1122399999999,0.6221739128413314,67.63062146887692,650
2024-12-14 20:28:20,data/converted/000516.SZ.csv,218035.36,118.03535999999917,0.2823426814307688,49.66334821290886,710
2024-12-14 20:28:29,data/converted/600847.SH.csv,135195.06000000008,35.19505999999972,0.10475044088932133,62.28772339652867,551
2024-12-14 20:28:38,data/converted/000505.SZ.csv,328833.69000000047,228.83369000000133,0.39098690023143917,50.67894618010919,635
2024-12-14 20:28:48,data/converted/000890.SZ.csv,248308.76999999952,148.30876999999956,0.31464360303114164,29.921683859188374,580
2024-12-14 20:28:57,data/converted/000030.SZ.csv,502304.26000000007,402.30425999999875,0.5900356536866899,38.025522015069754,544
2024-12-14 20:29:05,data/converted/000792.SZ.csv,185529.46000000005,85.52945999999943,0.2371187517857064,46.762266885348794,704
2024-12-14 20:29:15,data/converted/600858.SH.csv,316064.87000000017,216.06487000000035,0.41866289077301594,26.01167869927643,594
2024-12-14 20:29:25,data/converted/000868.SZ.csv,1311668.1800000016,1211.6681799999994,0.7985614689885633,38.22127160030287,616
2024-12-14 20:29:35,data/converted/002114.SZ.csv,454006.0600000006,354.00606000000164,0.5016649844377463,43.33704213827304,613
2024-12-14 20:29:45,data/converted/600475.SH.csv,475066.70000000065,375.0666999999999,0.5689444886411339,38.31721299041236,576
2024-12-14 20:29:54,data/converted/600843.SH.csv,563400.910000002,463.40091000000194,0.6050924497901807,45.67312093152031,573
2024-12-14 20:30:03,data/converted/002175.SZ.csv,243456.48999999955,143.45649000000068,0.3425932450608231,75.20141679127367,543
2024-12-14 20:30:13,data/converted/600518.SH.csv,495173.7400000014,395.1737400000022,0.5214471546469508,40.00090370730858,690
2024-12-14 20:32:10,data/converted/600537.SH.csv,120886.62000000004,20.886620000000143,0.13454269672510374,73.6223944986402,757
2024-12-14 20:32:19,data/converted/000612.SZ.csv,786186.3600000013,686.1863599999998,0.6821141872561706,36.68760645343829,618
2024-12-14 20:32:29,data/converted/000632.SZ.csv,335124.9899999999,235.12498999999937,0.3960564652379825,39.907359246520336,623
2024-12-14 20:32:39,data/converted/002281.SZ.csv,131011.48999999985,31.01148999999983,0.11181930283496531,63.626298221215684,751
2024-12-14 20:32:49,data/converted/000852.SZ.csv,613596.3999999997,513.5964000000016,0.580071698808672,39.86417455557766,625
2024-12-14 20:32:58,data/converted/000931.SZ.csv,457951.39999999973,357.9513999999996,0.5018457295617659,34.39878407117224,662
2024-12-14 20:33:08,data/converted/000977.SZ.csv,286809.15999999916,186.80915999999982,0.34694600539192344,52.312916134323515,754
2024-12-14 20:33:18,data/converted/600303.SH.csv,665716.999999999,565.7170000000003,0.590057068721084,59.63194672987212,629
2024-12-14 20:33:28,data/converted/000737.SZ.csv,440114.6600000005,340.1146600000007,0.524387822173215,33.09180043317866,603
2024-12-14 20:33:36,data/converted/000711.SZ.csv,108939.59999999998,8.939599999999913,0.11675376553819648,72.22958511818013,564
2024-12-14 20:33:46,data/converted/600525.SH.csv,171853.68999999954,71.85368999999926,0.22482960598556892,52.94518413875695,708
2024-12-14 20:33:55,data/converted/600637.SH.csv,738022.2999999991,638.0223000000015,0.7000192910398411,35.14859839288911,611
2024-12-14 20:34:04,data/converted/000838.SZ.csv,685274.630000001,585.2746300000026,0.5982967544546698,55.38751756841642,591
2024-12-14 20:34:15,data/converted/600755.SH.csv,119297.86999999956,19.297869999999627,0.07391044361116611,54.166059195501106,761
2024-12-14 20:34:24,data/converted/600358.SH.csv,1136627.7700000014,1036.627770000004,0.9720362560126022,34.129102511083595,517
2024-12-14 20:34:33,data/converted/000513.SZ.csv,139524.91999999987,39.52491999999985,0.1395252788349284,50.59028397427431,778
2024-12-14 20:34:42,data/converted/000887.SZ.csv,348134.7099999986,248.13470999999865,0.4154507695649887,63.84399592390187,713
2024-12-14 20:34:52,data/converted/000430.SZ.csv,171626.28000000012,71.62628000000136,0.17277984350805145,38.30162345687501,648
2024-12-14 20:35:02,data/converted/002158.SZ.csv,57417.37000000024,-42.58262999999961,-0.04061922795176149,65.20457502039054,772
2024-12-14 20:35:12,data/converted/600482.SH.csv,330013.73000000004,230.0137299999984,0.41011450655922227,46.049558398077494,679
