,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000538.SZ,20221230,54.53,54.58,54.0,54.36,54.25,0.11,0.2028,25437.33,138119.86
1,000538.SZ,20221229,54.0,54.56,53.83,54.25,54.24,0.01,0.0184,29150.59,158003.126
2,000538.SZ,20221228,53.85,54.55,53.77,54.24,53.97,0.27,0.5003,34235.74,185827.645
3,000538.SZ,20221227,54.87,55.04,53.61,53.97,55.0,-1.03,-1.8727,63094.83,340891.748
4,000538.SZ,20221226,55.0,55.56,54.3,55.0,55.3,-0.3,-0.5425,49364.37,271557.898
5,000538.SZ,20221223,55.02,55.65,54.95,55.3,55.32,-0.02,-0.0362,23881.59,132341.922
6,000538.SZ,20221222,55.77,56.39,55.16,55.32,55.77,-0.45,-0.8069,44574.36,248785.654
7,000538.SZ,20221221,55.99,56.33,55.58,55.77,55.8,-0.03,-0.0538,27590.76,154196.529
8,000538.SZ,20221220,56.53,56.9,55.58,55.8,56.56,-0.76,-1.3437,43611.98,244072.96
9,000538.SZ,20221219,58.97,59.35,56.39,56.56,59.03,-2.47,-4.1843,76729.69,439984.352
10,000538.SZ,20221216,58.09,59.44,58.0,59.03,58.22,0.81,1.3913,52772.07,310155.152
11,000538.SZ,20221215,58.58,59.3,58.15,58.22,58.94,-0.72,-1.2216,44827.41,262390.957
12,000538.SZ,20221214,58.99,59.4,58.02,58.94,59.0,-0.06,-0.1017,63311.99,371841.164
13,000538.SZ,20221213,59.79,59.79,58.3,59.0,59.82,-0.82,-1.3708,72860.74,429126.64
14,000538.SZ,20221212,59.51,60.46,59.1,59.82,58.99,0.83,1.407,105635.72,632069.883
15,000538.SZ,20221209,58.9,59.36,58.5,58.99,58.9,0.09,0.1528,62242.69,366455.412
16,000538.SZ,20221208,58.48,60.49,58.46,58.9,58.47,0.43,0.7354,117363.2,697080.092
17,000538.SZ,20221207,57.43,58.5,57.31,58.47,57.75,0.72,1.2468,83450.1,484792.342
18,000538.SZ,20221206,57.55,58.38,57.25,57.75,57.6,0.15,0.2604,70071.27,406049.968
19,000538.SZ,20221205,57.0,57.85,57.0,57.6,56.83,0.77,1.3549,66833.73,384881.031
20,000538.SZ,20221202,56.9,57.2,56.68,56.83,57.26,-0.43,-0.751,43101.12,245390.116
21,000538.SZ,20221201,56.99,57.57,56.61,57.26,56.58,0.68,1.2018,74521.74,425700.633
22,000538.SZ,20221130,56.97,57.3,56.34,56.58,56.91,-0.33,-0.5799,46578.74,264442.143
23,000538.SZ,20221129,56.04,57.0,55.85,56.91,56.04,0.87,1.5525,50747.22,287688.243
24,000538.SZ,20221128,56.48,57.0,55.82,56.04,56.91,-0.87,-1.5287,46004.25,258325.847
25,000538.SZ,20221125,55.87,56.98,55.25,56.91,56.18,0.73,1.2994,72827.6,410048.764
26,000538.SZ,20221124,56.18,56.42,55.67,56.18,56.07,0.11,0.1962,56077.85,314202.182
27,000538.SZ,20221123,56.3,56.45,55.6,56.07,56.45,-0.38,-0.6732,52448.1,293707.089
28,000538.SZ,20221122,57.38,57.98,56.33,56.45,57.5,-1.05,-1.8261,71763.49,407886.515
29,000538.SZ,20221121,57.8,57.8,56.85,57.5,58.07,-0.57,-0.9816,69147.26,395883.811
30,000538.SZ,20221118,57.26,58.45,57.14,58.07,57.27,0.8,1.3969,115044.51,667391.249
31,000538.SZ,20221117,56.75,57.38,56.58,57.27,56.85,0.42,0.7388,77096.03,440204.132
32,000538.SZ,20221116,57.18,57.74,56.7,56.85,57.2,-0.35,-0.6119,87466.36,499923.935
33,000538.SZ,20221115,56.77,57.24,56.25,57.2,56.99,0.21,0.3685,108463.08,615907.969
34,000538.SZ,20221114,55.23,57.57,54.5,56.99,55.78,1.21,2.1692,164003.22,928016.199
35,000538.SZ,20221111,56.0,57.22,55.39,55.78,55.34,0.44,0.7951,214329.16,1211159.116
36,000538.SZ,20221110,54.32,56.25,54.31,55.34,54.51,0.83,1.5227,101682.84,562682.998
37,000538.SZ,20221109,54.0,54.99,53.97,54.51,54.08,0.43,0.7951,54390.8,296608.297
38,000538.SZ,20221108,54.44,54.47,53.92,54.08,54.49,-0.41,-0.7524,43397.23,234738.587
39,000538.SZ,20221107,54.92,54.99,54.05,54.49,54.92,-0.43,-0.783,66969.0,364408.15
40,000538.SZ,20221104,54.48,55.09,54.16,54.92,54.28,0.64,1.1791,81808.41,447023.796
41,000538.SZ,20221103,54.0,55.05,53.57,54.28,54.67,-0.39,-0.7134,78954.95,427772.86
42,000538.SZ,20221102,55.0,56.36,54.56,54.67,55.0,-0.33,-0.6,141314.82,786235.298
43,000538.SZ,20221101,54.45,55.46,53.8,55.0,54.56,0.44,0.8065,67854.14,370548.503
44,000538.SZ,20221031,53.88,55.25,53.36,54.56,54.78,-0.22,-0.4016,94693.99,514436.91
45,000538.SZ,20221028,54.4,56.7,54.17,54.78,55.1,-0.32,-0.5808,171353.85,954045.721
46,000538.SZ,20221027,53.88,55.66,53.66,55.1,54.25,0.85,1.5668,136465.99,747757.933
47,000538.SZ,20221026,52.63,54.5,52.4,54.25,52.65,1.6,3.0389,94935.99,512143.479
48,000538.SZ,20221025,52.45,52.9,51.8,52.65,52.69,-0.04,-0.0759,78119.27,407834.47
49,000538.SZ,20221024,53.71,54.44,52.66,52.69,53.87,-1.18,-2.1905,103637.42,555796.388
50,000538.SZ,20221021,53.84,54.14,53.4,53.87,53.86,0.01,0.0186,40855.99,219789.215
51,000538.SZ,20221020,53.51,54.59,53.51,53.86,54.35,-0.49,-0.9016,58691.56,316873.469
52,000538.SZ,20221019,54.9,54.9,53.77,54.35,55.1,-0.75,-1.3612,70883.43,383503.77
53,000538.SZ,20221018,53.63,55.79,53.2,55.1,53.63,1.47,2.741,128369.48,702654.653
54,000538.SZ,20221017,54.1,54.54,53.43,53.63,53.95,-0.32,-0.5931,78432.49,422939.729
55,000538.SZ,20221014,52.45,54.18,52.44,53.95,52.4,1.55,2.958,94740.19,507805.157
56,000538.SZ,20221013,51.96,52.72,51.7,52.4,52.0,0.4,0.7692,44327.76,232081.173
57,000538.SZ,20221012,51.4,52.0,50.61,52.0,51.58,0.42,0.8143,35409.81,181618.216
58,000538.SZ,20221011,51.77,51.77,50.45,51.58,51.8,-0.22,-0.4247,39721.05,203132.632
59,000538.SZ,20221010,52.35,52.96,51.57,51.8,52.35,-0.55,-1.0506,43146.56,225524.971
60,000538.SZ,20220930,52.51,52.96,52.03,52.35,52.51,-0.16,-0.3047,38197.92,200675.144
61,000538.SZ,20220929,51.84,53.14,51.84,52.51,51.74,0.77,1.4882,53406.79,280483.916
62,000538.SZ,20220928,51.68,52.48,51.53,51.74,51.83,-0.09,-0.1736,39407.71,204966.065
63,000538.SZ,20220927,51.15,51.97,51.0,51.83,51.11,0.72,1.4087,44195.9,227454.957
64,000538.SZ,20220926,51.81,52.07,51.1,51.11,52.0,-0.89,-1.7115,27117.18,139571.035
65,000538.SZ,20220923,51.3,52.39,51.0,52.0,51.3,0.7,1.3645,37227.77,192424.588
66,000538.SZ,20220922,51.69,52.27,51.18,51.3,51.93,-0.63,-1.2132,33559.8,173297.133
67,000538.SZ,20220921,51.9,52.16,51.31,51.93,51.93,0.0,0.0,30306.54,156938.256
68,000538.SZ,20220920,52.13,52.58,51.8,51.93,52.1,-0.17,-0.3263,26752.84,139255.447
69,000538.SZ,20220919,52.06,52.56,51.71,52.1,52.16,-0.06,-0.115,31528.52,164059.659
70,000538.SZ,20220916,53.0,53.07,52.15,52.16,53.12,-0.96,-1.8072,48134.01,252751.799
71,000538.SZ,20220915,53.17,53.65,52.53,53.12,53.15,-0.03,-0.0564,54326.24,288713.594
72,000538.SZ,20220914,52.1,53.2,52.0,53.15,52.71,0.44,0.8348,52631.17,277776.587
73,000538.SZ,20220913,52.2,52.9,52.03,52.71,52.03,0.68,1.3069,54656.69,287429.584
74,000538.SZ,20220909,51.11,52.28,51.11,52.03,51.1,0.93,1.82,54634.49,282527.95
75,000538.SZ,20220908,51.1,51.42,51.0,51.1,51.09,0.01,0.0196,28948.35,148097.148
76,000538.SZ,20220907,51.18,51.28,50.96,51.09,51.37,-0.28,-0.5451,30042.2,153430.493
77,000538.SZ,20220906,51.29,51.43,51.02,51.37,51.14,0.23,0.4497,31435.84,160960.374
78,000538.SZ,20220905,51.64,52.0,51.0,51.14,51.69,-0.55,-1.064,38321.05,196111.519
79,000538.SZ,20220902,51.97,52.33,51.5,51.69,51.97,-0.28,-0.5388,30474.29,157754.279
80,000538.SZ,20220901,52.36,52.74,51.85,51.97,52.36,-0.39,-0.7448,43975.72,229784.383
81,000538.SZ,20220831,51.1,52.49,50.75,52.36,51.29,1.07,2.0862,74279.97,384973.457
82,000538.SZ,20220830,52.0,52.85,51.01,51.29,53.42,-2.13,-3.9873,119518.4,618532.304
83,000538.SZ,20220829,53.0,53.49,52.74,53.42,53.46,-0.04,-0.0748,29614.06,157451.725
84,000538.SZ,20220826,53.39,53.99,53.24,53.46,53.22,0.24,0.451,31774.15,170320.777
85,000538.SZ,20220825,53.1,53.42,52.87,53.22,53.14,0.08,0.1505,32951.79,174907.474
86,000538.SZ,20220824,53.89,54.01,53.01,53.14,53.9,-0.76,-1.41,41611.19,222300.289
87,000538.SZ,20220823,54.3,54.3,53.66,53.9,54.33,-0.43,-0.7915,28504.38,153530.502
88,000538.SZ,20220822,53.88,54.5,53.55,54.33,54.01,0.32,0.5925,30551.67,165251.143
89,000538.SZ,20220819,54.11,54.57,53.88,54.01,54.34,-0.33,-0.6073,35761.73,193794.014
90,000538.SZ,20220818,54.87,54.87,54.27,54.34,55.01,-0.67,-1.218,36750.31,200065.725
91,000538.SZ,20220817,54.52,55.01,53.75,55.01,54.51,0.5,0.9173,52030.12,283574.838
92,000538.SZ,20220816,54.51,54.98,54.42,54.51,54.51,0.0,0.0,39777.87,217428.452
93,000538.SZ,20220815,54.51,55.13,54.47,54.51,54.97,-0.46,-0.8368,40122.8,219243.751
94,000538.SZ,20220812,54.68,55.19,54.38,54.97,54.68,0.29,0.5304,36720.64,201302.593
95,000538.SZ,20220811,54.12,54.71,53.9,54.68,53.8,0.88,1.6357,37260.99,202645.764
96,000538.SZ,20220810,54.2,54.32,53.61,53.8,54.2,-0.4,-0.738,33045.49,177903.124
97,000538.SZ,20220809,54.79,54.79,54.18,54.2,54.85,-0.65,-1.1851,30579.54,166294.521
98,000538.SZ,20220808,54.53,55.15,54.36,54.85,54.53,0.32,0.5868,36637.18,200820.978
99,000538.SZ,20220805,54.28,54.68,53.9,54.53,54.27,0.26,0.4791,47849.96,259459.093
100,000538.SZ,20220804,54.0,54.46,53.8,54.27,53.9,0.37,0.6865,36423.45,197148.063
